bitset	union	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self, other: &BitSet) with(Alloc)
bitset	intersect	no	mut	infallible	none	trusted-boundary	gated	(&mut self, other: &BitSet)
bitset	len	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
bitset	clear	no	mut	infallible	none	trusted-boundary	gated	(&mut self)
bitset	drop	yes	consumes	infallible	Alloc	trusted-boundary	gated	(self) with(Alloc)
bytes	new	no	constructs	infallible	none	trusted-boundary	gated	() -> Bytes
bytes	with_capacity	yes	constructs	infallible	Alloc	trusted-boundary	gated	(cap: u64) with(Alloc) -> Bytes
bytes	from_string	yes	constructs	infallible	Alloc	trusted-boundary	gated	(s: &String) with(Alloc) -> Bytes
bytes	push	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self, byte: u8) with(Alloc)
bytes	get	no	borrows	option	none	trusted-boundary	gated	(&self, at: u64) -> Option<u8>
bytes	get_unchecked	no	borrows	infallible	none	trusted-boundary	gated	(&self, at: u64) -> u8
bytes	set	no	mut	infallible	none	trusted-boundary	gated	(&mut self, at: u64, byte: u8) -> bool
bytes	set_unchecked	no	mut	infallible	none	trusted-boundary	gated	(&mut self, at: u64, byte: u8)
bytes	len	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
bytes	cap	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
bytes	raw_ptr	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> *mut u8
bytes	set_len_unchecked	no	mut	infallible	none	trusted-boundary	gated	(&mut self, n: u64)
bytes	is_empty	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> bool
bytes	range_to_text	yes	borrows	option	Alloc	trusted-boundary	gated	(&self, off: u64, len: u64) with(Alloc) -> Option<Text>
bytes	clear	no	mut	infallible	none	trusted-boundary	gated	(&mut self)
bytes	eq	no	borrows	infallible	none	trusted-boundary	gated	(&self, other: &Bytes) -> bool
bytes	index_of	no	borrows	option	none	trusted-boundary	gated	(&self, byte: u8, from: u64) -> Option<u64>
bytes	slice	yes	borrows	option	Alloc	trusted-boundary	gated	(&self, start: u64, end: u64) with(Alloc) -> Option<Bytes>
bytes	append_bytes	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self, other: &Bytes) with(Alloc)
bytes	to_string	yes	consumes	option	Alloc	trusted-boundary	gated	(self) with(Alloc) -> Option<String>
bytes	to_string_unchecked	no	consumes	infallible	none	trusted-boundary	gated	(self) -> String
bytes	view	no	borrows	option	none	trusted-boundary	gated	(&self, start: u64, vlen: u64) -> Option<BytesRaw>
bytes	be16	no	borrows	infallible	none	trusted-boundary	gated	(&self, off: u64) -> u64
bytes	be32	no	borrows	infallible	none	trusted-boundary	gated	(&self, off: u64) -> u64
bytes	le16	no	borrows	infallible	none	trusted-boundary	gated	(&self, off: u64) -> u64
bytes	le32	no	borrows	infallible	none	trusted-boundary	gated	(&self, off: u64) -> u64
bytes	cmp	no	borrows	infallible	none	trusted-boundary	gated	(&self, other: &Bytes) -> i32
bytes	raw_view	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> BytesRaw
bytes	into_raw_parts	no	consumes	infallible	none	trusted-boundary	gated	(self) -> BytesRaw
bytes	drop	yes	consumes	infallible	Alloc	trusted-boundary	gated	(self) with(Alloc)
bytes	destroy	yes	borrows	infallible	Alloc	trusted-boundary	gated	(&self) with(Alloc)
checksum	crc32	no	constructs	infallible	none	deterministic	gated	(b: &Bytes, start: u64, len: u64) -> u64
checksum	crc32_all	no	constructs	infallible	none	deterministic	gated	(b: &Bytes) with() -> u64
cli	get_u64	no	borrows	infallible	none	deterministic	gated	(&self, f: u64) -> u64
cli	seen	no	borrows	infallible	none	deterministic	gated	(&self, f: u64) -> bool
cli	drop	yes	consumes	infallible	Alloc	hosted-effect	gated	(self) with(Alloc)
cli	new	yes	constructs	infallible	Alloc	hosted-effect	gated	() with(Alloc) -> Cli
cli	flag_bool	yes	mut	infallible	Alloc	hosted-effect	gated	(&mut self, name: String) with(Alloc) -> u64
cli	flag_u64	yes	mut	infallible	Alloc	hosted-effect	gated	(&mut self, name: String, default: u64) with(Alloc) -> u64
cli	parse	yes	consumes	infallible	Alloc,Env	hosted-effect	gated	(self, min_pos: u64, max_pos: u64) with(Alloc,Env) -> CliResult
deque	new	no	constructs	infallible	none	trusted-boundary	gated	() -> Deque<T>
deque	push_back	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self, value: T) with(Alloc)
deque	push_front	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self, value: T) with(Alloc)
deque	pop_back	no	mut	option	none	trusted-boundary	gated	(&mut self) -> Option<T>
deque	pop_front	no	mut	option	none	trusted-boundary	gated	(&mut self) -> Option<T>
deque	len	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
deque	is_empty	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> bool
deque	get_unchecked	no	borrows	infallible	none	trusted-boundary	gated	(&self, at: u64) -> T
deque	get	no	borrows	option	none	trusted-boundary	gated	(&self, at: u64) -> Option<T>
deque	clear	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self) with(Alloc)
deque	drop	yes	consumes	infallible	Alloc	trusted-boundary	gated	(self) with(Alloc)
deque	destroy	yes	borrows	infallible	Alloc	trusted-boundary	gated	(&self) with(Alloc)
env	get	yes	constructs	option	Alloc,Env	trusted-boundary	gated	(name: &String) with(Env,Alloc) -> Option<String>
env	set	yes	constructs	infallible	Alloc,Env	trusted-boundary	gated	(name: &String, value: &String) with(Env,Alloc)
env	unset	yes	constructs	infallible	Alloc,Env	trusted-boundary	gated	(name: &String) with(Env,Alloc)
fmt	write_int	no	constructs	result	none	trusted-boundary	gated	(w: &Writer, value: i64) -> Result<u64, IoError>
fmt	write_uint	no	constructs	result	none	trusted-boundary	gated	(w: &Writer, value: u64) -> Result<u64, IoError>
fmt	write_bool	no	constructs	result	none	trusted-boundary	gated	(w: &Writer, value: bool) -> Result<u64, IoError>
fmt	write_char	no	constructs	result	none	trusted-boundary	gated	(w: &Writer, value: char) -> Result<u64, IoError>
fmt	format_int	yes	constructs	infallible	Alloc	trusted-boundary	gated	(value: i64) with(Alloc) -> String
fmt	format_uint	yes	constructs	infallible	Alloc	trusted-boundary	gated	(value: u64) with(Alloc) -> String
fmt	hex_digit	no	constructs	infallible	none	deterministic	gated	(v: u64) -> char
fmt	push_hex	yes	constructs	infallible	Alloc	hosted-effect	gated	(s: &mut String, value: u64, width: u64) with(Alloc)
fmt	format_hex	yes	constructs	infallible	Alloc	trusted-boundary	gated	(value: u64) with(Alloc) -> String
fmt	format_bin	yes	constructs	infallible	Alloc	trusted-boundary	gated	(value: u64) with(Alloc) -> String
fmt	format_oct	yes	constructs	infallible	Alloc	trusted-boundary	gated	(value: u64) with(Alloc) -> String
fmt	format_bool	yes	constructs	infallible	Alloc	trusted-boundary	gated	(value: bool) with(Alloc) -> String
fmt	pad_left	yes	constructs	infallible	Alloc	hosted-effect	gated	(s: &String, width: u64, fill: char) with(Alloc) -> String
fmt	pad_right	yes	constructs	infallible	Alloc	hosted-effect	gated	(s: &String, width: u64, fill: char) with(Alloc) -> String
fmt	write_to	no	borrows	result	none	deterministic	gated	(&self, w: &Writer) -> Result<u64, IoError>
fs	open	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String, mode: &String) with(File,Alloc) -> Result<File, FsError>
fs	create	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String) with(File,Alloc) -> Result<File, FsError>
fs	write_bytes	no	borrows	infallible	File,Unsafe	trusted-boundary	gated	(&self, buf: *const u8, len: u64) with(File,Unsafe) -> u64
fs	read_bytes	no	borrows	infallible	File,Unsafe	trusted-boundary	gated	(&self, buf: *mut u8, len: u64) with(File,Unsafe) -> u64
fs	seek	no	borrows	infallible	File	trusted-boundary	gated	(&self, offset: i64, whence: i32) with(File) -> i32
fs	tell	no	borrows	infallible	File	trusted-boundary	gated	(&self) with(File) -> i64
fs	close	no	consumes	infallible	File	trusted-boundary	gated	(self) with(File)
fs	read_file	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String) with(File,Alloc) -> Result<Bytes, FsError>
fs	write_file	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String, data: &Bytes) with(File,Alloc) -> Result<u64, FsError>
fs	append_file	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String, data: &Bytes) with(File,Alloc) -> Result<u64, FsError>
fs	file_exists	yes	constructs	infallible	Alloc,File	trusted-boundary	gated	(path: &String) with(File,Alloc) -> bool
fs	read_to_string	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String) with(File,Alloc) -> Result<String, FsError>
hash	fnv1a_bytes	no	constructs	infallible	none	pure-core	gated	(data: &Bytes) -> u64
hash	fnv1a_string	no	constructs	infallible	none	pure-core	gated	(data: &String) -> u64
hash	hash_u64	no	constructs	infallible	none	trusted-boundary	gated	(key: &u64) -> u64
hash	hash_i32	no	constructs	infallible	none	trusted-boundary	gated	(key: &i32) -> u64
hash	hash_i64	no	constructs	infallible	none	trusted-boundary	gated	(key: &i64) -> u64
hash	hash_string	no	constructs	infallible	none	pure-core	gated	(key: &String) -> u64
hash	eq_u64	no	constructs	infallible	none	trusted-boundary	gated	(a: &u64, b: &u64) -> bool
hash	eq_i32	no	constructs	infallible	none	trusted-boundary	gated	(a: &i32, b: &i32) -> bool
hash	eq_i64	no	constructs	infallible	none	trusted-boundary	gated	(a: &i64, b: &i64) -> bool
hash	eq_string	no	constructs	infallible	none	pure-core	gated	(a: &String, b: &String) -> bool
heap	new	no	constructs	infallible	none	trusted-boundary	gated	(cmp_fn: fn(&T, &T) -> bool) -> BinaryHeap<T>
heap	push	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self, value: T) with(Alloc)
heap	pop	no	mut	option	none	trusted-boundary	gated	(&mut self) -> Option<T>
heap	len	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
heap	is_empty	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> bool
heap	peek	no	borrows	option	none	trusted-boundary	gated	(&self) -> Option<T>
heap	clear	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self) with(Alloc)
heap	drop	yes	consumes	infallible	Alloc	trusted-boundary	gated	(self) with(Alloc)
heap	destroy	yes	borrows	infallible	Alloc	trusted-boundary	gated	(&self) with(Alloc)
hex	encode_bytes	yes	constructs	infallible	Alloc	hosted-effect	gated	(data: &Vec<u8>) with(Alloc) -> String
hex	encode_u32	yes	constructs	infallible	Alloc	hosted-effect	gated	(val: u32, out: &mut String) with(Alloc)
hex	encode_u32_vec	yes	constructs	infallible	Alloc	hosted-effect	gated	(words: &Vec<u32>) with(Alloc) -> String
hex	decode	yes	constructs	option	Alloc	hosted-effect	gated	(s: &String) with(Alloc) -> Option<Vec<u8>>
io	create	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String) with(File,Alloc) -> Result<TextFile, IoError>
io	open	yes	constructs	result	Alloc,File	trusted-boundary	gated	(path: &String, mode: &String) with(File,Alloc) -> Result<TextFile, IoError>
io	write	no	borrows	infallible	File	trusted-boundary	gated	(&self, data: &String) with(File)
io	read_byte	no	borrows	infallible	File	trusted-boundary	gated	(&self) with(File) -> i32
io	flush	no	borrows	infallible	File	trusted-boundary	gated	(&self) with(File)
io	close	no	consumes	infallible	File	trusted-boundary	gated	(self) with(File)
io	write_raw	no	borrows	result	none	trusted-boundary	gated	(&self, data: *const u8, len: u64) -> Result<u64, IoError>
io	write	no	borrows	result	none	trusted-boundary	gated	(&self, data: &Bytes) -> Result<u64, IoError>
io	write_str	no	borrows	result	none	trusted-boundary	gated	(&self, data: &String) -> Result<u64, IoError>
io	flush	no	borrows	result	none	trusted-boundary	gated	(&self) -> Result<u64, IoError>
io	close	no	consumes	result	none	trusted-boundary	gated	(self) -> Result<u64, IoError>
io	writer_from_file	no	constructs	infallible	File	trusted-boundary	gated	(f: TextFile) with(File) -> Writer
io	console_writer	no	constructs	infallible	Console	trusted-boundary	gated	() with(Console) -> Writer
io	console_error_writer	no	constructs	infallible	Console	trusted-boundary	gated	() with(Console) -> Writer
io	fixed_writer	no	constructs	infallible	Unsafe	trusted-boundary	gated	(state: *mut FixedSinkState) with(Unsafe) -> Writer
io	read	no	borrows	result	none	trusted-boundary	gated	(&self, buf: *mut u8, len: u64) -> Result<u64, IoError>
io	close	no	consumes	result	none	trusted-boundary	gated	(self) -> Result<u64, IoError>
io	reader_from_file	no	constructs	infallible	File	trusted-boundary	gated	(f: TextFile) with(File) -> Reader
io	read_all	yes	constructs	infallible	Alloc	trusted-boundary	gated	(r: &Reader) with(Alloc) -> Bytes
io	fixed_reader	no	constructs	infallible	Unsafe	trusted-boundary	gated	(state: *mut FixedSrcState) with(Unsafe) -> Reader
io	print	no	constructs	infallible	Console	trusted-boundary	gated	(value: &String) with(Console)
io	println	yes	constructs	infallible	Alloc,Console	trusted-boundary	gated	(value: &String) with(Console,Alloc)
io	eprint	no	constructs	infallible	Console	trusted-boundary	gated	(value: &String) with(Console)
io	eprintln	yes	constructs	infallible	Alloc,Console	trusted-boundary	gated	(value: &String) with(Console,Alloc)
io	read_line	yes	constructs	infallible	Alloc,Console	trusted-boundary	gated	() with(Console,Alloc) -> String
map	new	yes	constructs	infallible	Alloc	trusted-boundary	gated	(hash_fn: fn(&K) -> u64, eq_fn: fn(&K, &K) -> bool) with(Alloc) -> HashMap<K, V>
map	len	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
map	is_empty	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> bool
map	contains	no	borrows	infallible	none	trusted-boundary	gated	(&self, key: &K) -> bool
map	update	no	mut	infallible	none	trusted-boundary	gated	(&mut self, key: &K, f: fn(V) -> V) -> bool
map	with_value	no	borrows	option	C	trusted-boundary	gated	<Ctx, R, cap C>(&self, key: &K, ctx: &Ctx, f: fn(&Ctx, &V) with(C) -> R) with(C) -> Option<R>
map	with_value_mut	no	mut	option	C	trusted-boundary	gated	<Ctx, R, cap C>(&mut self, key: &K, ctx: &mut Ctx, f: fn(&mut Ctx, &mut V) with(C) -> R) with(C) -> Option<R>
map	modify	no	mut	infallible	C	trusted-boundary	gated	<Ctx, cap C>(&mut self, key: &K, ctx: &mut Ctx, f: fn(&mut Ctx, &mut V) with(C)) with(C) -> bool
map	fold	no	borrows	infallible	C	trusted-boundary	gated	<A, cap C>(&self, init: A, f: fn(A, &K, &V) with(C) -> A) with(C) -> A
map	for_each_with	no	borrows	infallible	C	trusted-boundary	gated	<Ctx, cap C>(&self, ctx: &Ctx, f: fn(&Ctx, &K, &V) with(C)) with(C)
map	for_each_ctx	no	borrows	infallible	C	trusted-boundary	gated	<Ctx, cap C>(&self, ctx: &mut Ctx, f: fn(&mut Ctx, &K, &V) with(C)) with(C)
map	for_each	no	borrows	infallible	C	trusted-boundary	gated	<cap C>(&self, f: fn(&K, &V) with(C)) with(C)
map	keys_fold	no	borrows	infallible	C	trusted-boundary	gated	<A, cap C>(&self, init: A, f: fn(A, &K) with(C) -> A) with(C) -> A
map	values_fold	no	borrows	infallible	C	trusted-boundary	gated	<A, cap C>(&self, init: A, f: fn(A, &V) with(C) -> A) with(C) -> A
map	keys_for_each	no	borrows	infallible	C	trusted-boundary	gated	<cap C>(&self, f: fn(&K) with(C)) with(C)
map	values_for_each	no	borrows	infallible	C	trusted-boundary	gated	<cap C>(&self, f: fn(&V) with(C)) with(C)
map	keys	yes	borrows	infallible	Alloc	trusted-boundary	gated	(&self) with(Alloc) -> Vec<K>
map	values	yes	borrows	infallible	Alloc	trusted-boundary	gated	(&self) with(Alloc) -> Vec<V>
map	get	no	borrows	option	none	trusted-boundary	gated	(&self, key: &K) -> Option<V>
map	remove	no	mut	option	none	trusted-boundary	gated	(&mut self, key: &K) -> Option<V>
map	insert	yes	mut	option	Alloc	trusted-boundary	gated	(&mut self, key: K, value: V) with(Alloc) -> Option<V>
map	clear	yes	mut	infallible	Alloc	trusted-boundary	gated	(&mut self) with(Alloc)
map	drop	yes	consumes	infallible	Alloc	trusted-boundary	gated	(self) with(Alloc)
map	destroy	yes	borrows	infallible	Alloc	trusted-boundary	gated	(&self) with(Alloc)
map	destroy	no	borrows	infallible	none	trusted-boundary	gated	(&self)
map	destroy	no	borrows	infallible	none	trusted-boundary	gated	(&self)
math	sqrt	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	sin	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	cos	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	tan	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	pow	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64, y: Float64) -> Float64
math	log	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	exp	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	floor	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	ceil	no	constructs	infallible	none	trusted-boundary	gated	(x: Float64) -> Float64
math	max	no	constructs	infallible	none	pure-core	gated	<T: Copy>(a: T, b: T) -> T
math	min	no	constructs	infallible	none	pure-core	gated	<T: Copy>(a: T, b: T) -> T
math	abs	no	constructs	infallible	none	pure-core	gated	(value: i64) -> i64
math	clamp	no	constructs	infallible	none	pure-core	gated	<T: Copy>(value: T, lo: T, hi: T) -> T
mem	sizeof	no	constructs	infallible	none	trusted-boundary	gated	<T>() -> u64
mem	alignof	no	constructs	infallible	none	trusted-boundary	gated	<T>() -> u64
net	bind	yes	constructs	result	Alloc,Network	trusted-boundary	gated	(addr: &String, port: u16) with(Alloc,Network) -> Result<TcpListener, NetError>
net	accept	no	borrows	result	Network	trusted-boundary	gated	(&self) with(Network) -> Result<TcpStream, NetError>
net	close	no	consumes	infallible	Network	trusted-boundary	gated	(self) with(Network)
net	connect	yes	constructs	result	Alloc,Network	trusted-boundary	gated	(addr: &String, port: u16) with(Alloc,Network) -> Result<TcpStream, NetError>
net	write	no	borrows	infallible	Network,Unsafe	trusted-boundary	gated	(&self, data: *const u8, len: u64) with(Unsafe,Network) -> i64
net	read	no	borrows	infallible	Network,Unsafe	trusted-boundary	gated	(&self, buf: *mut u8, len: u64) with(Unsafe,Network) -> i64
net	write_all	no	borrows	infallible	Network,Unsafe	trusted-boundary	gated	(&self, data: *const u8, len: u64) with(Unsafe,Network) -> bool
net	read_all	yes	borrows	infallible	Alloc,Network	trusted-boundary	gated	(&self, buf: &mut Bytes) with(Alloc,Network) -> i64
net	close	no	consumes	infallible	Network	trusted-boundary	gated	(self) with(Network)
numeric	try_new	no	constructs	option	none	pure-core	proved	(value: u32) -> Option<NonZeroU32>
numeric	try_from_u64	no	constructs	option	none	pure-core	proved	(value: u64) -> Option<NonZeroU32>
numeric	try_new	no	constructs	option	none	pure-core	proved	(value: u64) -> Option<NonZeroU64>
numeric	try_new	no	constructs	option	none	pure-core	proved	(value: u16) -> Option<Port>
numeric	try_from_u32	no	constructs	option	none	pure-core	proved	(value: u32) -> Option<Port>
numeric	over	no	constructs	infallible	none	pure-core	gated	(buf: &Bytes) -> ByteCursor
numeric	window	no	constructs	option	none	pure-core	gated	(off: u64, len: u64, buf: &Bytes) -> Option<ByteCursor>
numeric	pos	no	borrows	infallible	none	pure-core	gated	(&self) -> u64
numeric	off	no	borrows	infallible	none	pure-core	gated	(&self) -> u64
numeric	len	no	borrows	infallible	none	pure-core	gated	(&self) -> u64
numeric	remaining	no	borrows	infallible	none	pure-core	gated	(&self) -> u64
numeric	is_empty	no	borrows	infallible	none	pure-core	gated	(&self) -> bool
numeric	has	no	borrows	infallible	none	pure-core	gated	(&self, buf: &Bytes, n: u64) -> bool
numeric	read_u8	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u8, CursorError>
numeric	peek_u8	no	borrows	result	none	pure-core	gated	(&self, buf: &Bytes) -> Result<u8, CursorError>
numeric	skip	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes, n: u64) -> Result<u64, CursorError>
numeric	read_u16_be	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u16, CursorError>
numeric	read_u32_be	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u32, CursorError>
numeric	read_u64_be	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u64, CursorError>
numeric	read_u16_le	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u16, CursorError>
numeric	read_u32_le	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u32, CursorError>
numeric	read_u64_le	no	mut	result	none	pure-core	gated	(&mut self, buf: &Bytes) -> Result<u64, CursorError>
numeric	from_raw	no	constructs	infallible	Unsafe	trusted-boundary	gated	(data: *const u8, len: u64) with(Unsafe) -> RawCursor
numeric	pos	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
numeric	remaining	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
numeric	is_empty	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> bool
numeric	read_u8	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u8, CursorError>
numeric	peek_u8	no	borrows	result	Unsafe	trusted-boundary	gated	(&self) with(Unsafe) -> Result<u8, CursorError>
numeric	skip	no	mut	result	none	trusted-boundary	gated	(&mut self, n: u64) -> Result<u64, CursorError>
numeric	read_u16_be	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u16, CursorError>
numeric	read_u32_be	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u32, CursorError>
numeric	read_u64_be	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u64, CursorError>
numeric	read_u16_le	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u16, CursorError>
numeric	read_u32_le	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u32, CursorError>
numeric	read_u64_le	no	mut	result	Unsafe	trusted-boundary	gated	(&mut self) with(Unsafe) -> Result<u64, CursorError>
numeric	new	no	constructs	option	none	pure-core	gated	(off: u64, len: u64, buf: &Bytes) -> Option<ByteView>
numeric	of_cursor	no	constructs	infallible	none	pure-core	gated	(start: u64, cur: &ByteCursor) -> ByteView
numeric	off	no	borrows	infallible	none	pure-core	gated	(&self) -> u64
numeric	len	no	borrows	infallible	none	pure-core	gated	(&self) -> u64
numeric	is_empty	no	borrows	infallible	none	pure-core	gated	(&self) -> bool
numeric	fits	no	borrows	infallible	none	pure-core	gated	(&self, buf: &Bytes) -> bool
numeric	cursor	no	borrows	option	none	pure-core	gated	(&self, buf: &Bytes) -> Option<ByteCursor>
numeric	byte	no	borrows	option	none	pure-core	gated	(&self, buf: &Bytes, i: u64) -> Option<u8>
numeric	to_text	yes	borrows	option	Alloc	hosted-effect	gated	(&self, buf: &Bytes) with(Alloc) -> Option<Text>
numeric	from_raw	no	constructs	infallible	none	trusted-boundary	gated	(data: *mut u8, len: u64) -> ByteWriter
numeric	pos	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
numeric	remaining	no	borrows	infallible	none	trusted-boundary	gated	(&self) -> u64
numeric	write_u8	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u8) -> Result<u64, CursorError>
numeric	write_u16_be	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u16) -> Result<u64, CursorError>
numeric	write_u32_be	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u32) -> Result<u64, CursorError>
numeric	write_u64_be	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u64) -> Result<u64, CursorError>
numeric	write_u16_le	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u16) -> Result<u64, CursorError>
numeric	write_u32_le	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u32) -> Result<u64, CursorError>
numeric	write_u64_le	no	mut	result	none	trusted-boundary	gated	(&mut self, val: u64) -> Result<u64, CursorError>
option	is_some	no	borrows	infallible	none	pure-core	gated	(&self) -> bool
option	is_none	no	borrows	infallible	none	pure-core	gated	(&self) -> bool
option	ok_or	no	consumes	result	none	pure-core	gated	<E: Copy>(self, err: E) -> Result<T, E>
option	unwrap_or_else	no	consumes	infallible	none	pure-core	gated	(self, f: fn() -> T) -> T
option	map	no	consumes	option	none	pure-core	proved	<U>(self, f: fn(T) -> U) -> Option<U>
option	and_then	no	consumes	option	none	pure-core	gated	<U>(self, f: fn(T) -> Option<U>) -> Option<U>
option	unwrap_or	no	consumes	infallible	none	pure-core	proved	(self, default: T) -> T
option	destroy	no	borrows	infallible	none	trusted-boundary	gated	(&self)
ordered_map	new	no	constructs	infallible	none	trusted-boundary	gated	(cmp_fn: fn(&K, &K) -> i32) -> OrderedMap<K, V>
ordered_map	with_value	no	borrows	option	C	trusted-boundary	gated	<Ctx, R, cap C>(&self, key: &K, ctx: &Ctx, f: fn(&Ctx, &V) with(C) -> R) with(C) -> Option<R>
ordered_map	with_value_mut	no	mut	option	C	trusted-boundary	gated	<Ctx, R, cap C>(&mut self, key: &K, ctx: &mut Ctx, f: fn(&mut Ctx, &mut V) with(C) -> R) with(C) -> Option<R>
ordered_map	modify	no	mut	infallible	C	trusted-boundary	gated	<Ctx, cap C>(&mut self, key: &K, ctx: &mut Ctx, f: fn(&mut Ctx, &mut V) with(C)) with(C) -> bool
